Neuron 0 → Top40 frames
   Video 29, Frame 893, Value 4.5434
   Video 29, Frame 894, Value 4.5423
   Video 29, Frame 892, Value 4.5420
   Video 9, Frame 921, Value 4.5410
   Video 9, Frame 973, Value 4.5391
   Video 9, Frame 968, Value 4.5391
   Video 9, Frame 970, Value 4.5390
   Video 9, Frame 972, Value 4.5389
   Video 9, Frame 969, Value 4.5388
   Video 9, Frame 971, Value 4.5386
   Video 26, Frame 915, Value 4.5385
   Video 29, Frame 891, Value 4.5385
   Video 38, Frame 838, Value 4.5381
   Video 26, Frame 964, Value 4.5380
   Video 9, Frame 974, Value 4.5377
   Video 26, Frame 965, Value 4.5376
   Video 29, Frame 895, Value 4.5374
   Video 9, Frame 965, Value 4.5373
   Video 29, Frame 896, Value 4.5373
   Video 9, Frame 975, Value 4.5371
   Video 26, Frame 962, Value 4.5369
   Video 9, Frame 967, Value 4.5361
   Video 26, Frame 963, Value 4.5360
   Video 9, Frame 966, Value 4.5360
   Video 24, Frame 928, Value 4.5358
   Video 26, Frame 966, Value 4.5358
   Video 26, Frame 967, Value 4.5357
--------------------------------------------------
Neuron 17 → Top40 frames
   Video 16, Frame 696, Value 3.5722
   Video 16, Frame 697, Value 3.5668
   Video 36, Frame 772, Value 3.5623
   Video 36, Frame 771, Value 3.5608
   Video 16, Frame 693, Value 3.5579
   Video 36, Frame 768, Value 3.5532
   Video 16, Frame 698, Value 3.5510
   Video 36, Frame 773, Value 3.5487
   Video 27, Frame 824, Value 3.5452
   Video 16, Frame 699, Value 3.5448
   Video 16, Frame 692, Value 3.5437
   Video 36, Frame 774, Value 3.5397
   Video 27, Frame 828, Value 3.5382
   Video 36, Frame 767, Value 3.5377
   Video 16, Frame 694, Value 3.5375
   Video 27, Frame 827, Value 3.5373
   Video 16, Frame 695, Value 3.5345
   Video 36, Frame 769, Value 3.5339
   Video 36, Frame 770, Value 3.5338
   Video 7, Frame 863, Value 3.5313
   Video 19, Frame 729, Value 3.5297
   Video 19, Frame 730, Value 3.5294
   Video 27, Frame 825, Value 3.5285
   Video 13, Frame 705, Value 3.5258
   Video 7, Frame 862, Value 3.5257
   Video 13, Frame 706, Value 3.5241
   Video 7, Frame 864, Value 3.5240
   Video 13, Frame 704, Value 3.5232
   Video 27, Frame 829, Value 3.5220
   Video 36, Frame 775, Value 3.5212
   Video 16, Frame 700, Value 3.5211
   Video 7, Frame 865, Value 3.5205
   Video 19, Frame 726, Value 3.5204
   Video 23, Frame 842, Value 3.5195
   Video 27, Frame 826, Value 3.5188
   Video 36, Frame 776, Value 3.5171
   Video 23, Frame 841, Value 3.5165
   Video 16, Frame 701, Value 3.5162
   Video 19, Frame 731, Value 3.5145
   Video 36, Frame 777, Value 3.5140
--------------------------------------------------
Neuron 18 → Top40 frames
   Video 31, Frame 1042, Value 4.0707
   Video 31, Frame 1040, Value 4.0696
   Video 31, Frame 1043, Value 4.0684
   Video 31, Frame 1041, Value 4.0682
   Video 31, Frame 1044, Value 4.0649
   Video 31, Frame 1039, Value 4.0643
   Video 31, Frame 1045, Value 4.0624
   Video 31, Frame 1046, Value 4.0613
   Video 31, Frame 1047, Value 4.0606
   Video 31, Frame 1048, Value 4.0599
   Video 31, Frame 1049, Value 4.0590
   Video 31, Frame 1050, Value 4.0582
   Video 31, Frame 1038, Value 4.0268
   Video 39, Frame 1358, Value 4.0247
   Video 15, Frame 1271, Value 4.0232
   Video 15, Frame 1273, Value 4.0227
   Video 39, Frame 1359, Value 4.0226
   Video 15, Frame 1270, Value 4.0223
   Video 39, Frame 1360, Value 4.0219
   Video 34, Frame 1236, Value 4.0214
   Video 15, Frame 1272, Value 4.0212
   Video 34, Frame 1234, Value 4.0211
   Video 34, Frame 1233, Value 4.0208
   Video 34, Frame 1235, Value 4.0201
   Video 34, Frame 1237, Value 4.0200
   Video 31, Frame 1037, Value 4.0199
   Video 39, Frame 1361, Value 4.0198
   Video 15, Frame 1274, Value 4.0194
   Video 5, Frame 1253, Value 4.0190
   Video 5, Frame 1250, Value 4.0189
   Video 5, Frame 1251, Value 4.0189
   Video 5, Frame 1252, Value 4.0186
   Video 34, Frame 1238, Value 4.0182
   Video 15, Frame 1275, Value 4.0175
   Video 5, Frame 1254, Value 4.0173
   Video 39, Frame 1367, Value 4.0172
   Video 39, Frame 1362, Value 4.0170
   Video 34, Frame 1239, Value 4.0163
   Video 5, Frame 1255, Value 4.0159
   Video 39, Frame 1364, Value 4.0156
--------------------------------------------------
Neuron 19 → Top40 frames
   Video 4, Frame 2168, Value 5.3752
   Video 4, Frame 2158, Value 5.3745
   Video 4, Frame 2153, Value 5.3742
   Video 4, Frame 2154, Value 5.3739
   Video 4, Frame 2175, Value 5.3737
   Video 4, Frame 2156, Value 5.3735
   Video 4, Frame 2155, Value 5.3733
   Video 4, Frame 2167, Value 5.3731
   Video 4, Frame 2169, Value 5.3728
   Video 4, Frame 2157, Value 5.3727
   Video 4, Frame 2173, Value 5.3723
   Video 4, Frame 2174, Value 5.3722
   Video 4, Frame 2170, Value 5.3719
   Video 4, Frame 2171, Value 5.3715
   Video 4, Frame 2152, Value 5.3714
   Video 4, Frame 2172, Value 5.3713
   Video 4, Frame 2136, Value 5.3709
   Video 4, Frame 2150, Value 5.3708
   Video 4, Frame 2151, Value 5.3707
   Video 4, Frame 2134, Value 5.3705
   Video 4, Frame 2135, Value 5.3705
   Video 4, Frame 2149, Value 5.3690
   Video 4, Frame 2133, Value 5.3688
   Video 4, Frame 2147, Value 5.3677
   Video 4, Frame 2159, Value 5.3674
   Video 4, Frame 2148, Value 5.3674
   Video 4, Frame 2144, Value 5.3673
   Video 4, Frame 2145, Value 5.3673
   Video 4, Frame 2146, Value 5.3671
   Video 4, Frame 2142, Value 5.3667
   Video 4, Frame 2143, Value 5.3663
   Video 4, Frame 2141, Value 5.3660
   Video 4, Frame 2160, Value 5.3658
   Video 4, Frame 2137, Value 5.3656
   Video 4, Frame 2161, Value 5.3645
   Video 4, Frame 2138, Value 5.3643
   Video 4, Frame 2162, Value 5.3642
   Video 4, Frame 2139, Value 5.3636
   Video 4, Frame 2132, Value 5.3635
   Video 4, Frame 2163, Value 5.3632
--------------------------------------------------
Neuron 20 → Top40 frames
   Video 18, Frame 1702, Value 4.0811
   Video 37, Frame 2155, Value 4.0331
   Video 39, Frame 1518, Value 4.0225
   Video 34, Frame 1467, Value 4.0089
   Video 34, Frame 1466, Value 4.0024
   Video 18, Frame 1703, Value 3.9960
   Video 18, Frame 1701, Value 3.9897
   Video 37, Frame 2156, Value 3.9883
   Video 5, Frame 1407, Value 3.9791
   Video 8, Frame 1250, Value 3.9764
   Video 5, Frame 1406, Value 3.9660
   Video 39, Frame 1517, Value 3.9642
   Video 15, Frame 1516, Value 3.9593
   Video 18, Frame 1704, Value 3.9435
   Video 5, Frame 1408, Value 3.9302
   Video 37, Frame 2157, Value 3.9296
   Video 39, Frame 1519, Value 3.9292
   Video 38, Frame 987, Value 3.9243
   Video 8, Frame 1249, Value 3.9212
   Video 17, Frame 1021, Value 3.9119
   Video 34, Frame 1468, Value 3.9080
   Video 34, Frame 1469, Value 3.9024
   Video 25, Frame 915, Value 3.9002
   Video 15, Frame 1517, Value 3.8992
   Video 15, Frame 1515, Value 3.8989
   Video 39, Frame 1520, Value 3.8943
   Video 4, Frame 1302, Value 3.8925
   Video 5, Frame 1409, Value 3.8896
   Video 8, Frame 1251, Value 3.8891
   Video 4, Frame 1301, Value 3.8772
   Video 38, Frame 988, Value 3.8696
   Video 15, Frame 1518, Value 3.8620
   Video 20, Frame 930, Value 3.8612
   Video 0, Frame 885, Value 3.8591
   Video 0, Frame 886, Value 3.8565
   Video 2, Frame 4574, Value 3.8565
   Video 37, Frame 2158, Value 3.8536
   Video 20, Frame 929, Value 3.8534
   Video 8, Frame 1252, Value 3.8491
   Video 28, Frame 688, Value 3.8443
--------------------------------------------------
Neuron 21 → Top40 frames
   Video 31, Frame 1030, Value 5.3155
   Video 31, Frame 1031, Value 5.3138
   Video 31, Frame 1029, Value 5.3136
   Video 31, Frame 1032, Value 5.3075
   Video 31, Frame 1033, Value 5.3018
   Video 31, Frame 1034, Value 5.2998
   Video 31, Frame 1028, Value 5.2911
   Video 31, Frame 1035, Value 5.2843
   Video 9, Frame 924, Value 5.2663
   Video 9, Frame 923, Value 5.2650
   Video 9, Frame 925, Value 5.2608
   Video 31, Frame 1027, Value 5.2583
   Video 9, Frame 922, Value 5.2576
   Video 9, Frame 926, Value 5.2566
   Video 9, Frame 927, Value 5.2565
   Video 31, Frame 1036, Value 5.2555
   Video 24, Frame 930, Value 5.2555
   Video 24, Frame 929, Value 5.2545
   Video 24, Frame 931, Value 5.2544
   Video 26, Frame 918, Value 5.2527
   Video 38, Frame 841, Value 5.2525
   Video 26, Frame 916, Value 5.2525
   Video 26, Frame 917, Value 5.2519
   Video 24, Frame 932, Value 5.2480
   Video 8, Frame 1131, Value 5.2477
   Video 38, Frame 842, Value 5.2467
   Video 38, Frame 840, Value 5.2466
   Video 8, Frame 1130, Value 5.2463
   Video 24, Frame 933, Value 5.2463
   Video 26, Frame 919, Value 5.2456
   Video 38, Frame 839, Value 5.2453
   Video 38, Frame 843, Value 5.2445
   Video 9, Frame 928, Value 5.2439
   Video 38, Frame 844, Value 5.2429
   Video 26, Frame 920, Value 5.2415
   Video 24, Frame 935, Value 5.2404
   Video 26, Frame 921, Value 5.2403
   Video 26, Frame 922, Value 5.2398
   Video 24, Frame 934, Value 5.2397
   Video 38, Frame 845, Value 5.2384
--------------------------------------------------
Neuron 22 → Top40 frames
   Video 4, Frame 2256, Value 5.1447
   Video 4, Frame 2249, Value 5.1439
   Video 4, Frame 2250, Value 5.1431
   Video 4, Frame 2257, Value 5.1425
   Video 4, Frame 2248, Value 5.1422
   Video 4, Frame 2251, Value 5.1422
   Video 4, Frame 2253, Value 5.1421
   Video 4, Frame 2252, Value 5.1420
   Video 4, Frame 2255, Value 5.1417
   Video 4, Frame 2254, Value 5.1415
   Video 4, Frame 2246, Value 5.1411
   Video 4, Frame 2258, Value 5.1410
   Video 4, Frame 2216, Value 5.1409
   Video 4, Frame 2262, Value 5.1409
   Video 4, Frame 2259, Value 5.1407
   Video 4, Frame 2263, Value 5.1406
   Video 4, Frame 2243, Value 5.1404
   Video 4, Frame 2247, Value 5.1400
   Video 4, Frame 2261, Value 5.1399
   Video 4, Frame 2260, Value 5.1398
   Video 4, Frame 2244, Value 5.1397
   Video 4, Frame 2270, Value 5.1395
   Video 4, Frame 2242, Value 5.1393
   Video 4, Frame 2241, Value 5.1391
   Video 4, Frame 2271, Value 5.1391
   Video 4, Frame 2245, Value 5.1391
   Video 4, Frame 2264, Value 5.1389
   Video 4, Frame 2265, Value 5.1389
   Video 4, Frame 2268, Value 5.1388
   Video 4, Frame 2269, Value 5.1386
   Video 4, Frame 2266, Value 5.1385
   Video 4, Frame 2272, Value 5.1384
   Video 4, Frame 2278, Value 5.1381
   Video 4, Frame 2240, Value 5.1381
   Video 4, Frame 2280, Value 5.1378
   Video 4, Frame 2267, Value 5.1376
   Video 4, Frame 2281, Value 5.1375
   Video 4, Frame 2282, Value 5.1375
   Video 4, Frame 2276, Value 5.1374
   Video 4, Frame 2214, Value 5.1371
--------------------------------------------------
Neuron 23 → Top40 frames
   Video 39, Frame 239, Value 5.9372
   Video 39, Frame 233, Value 5.9368
   Video 39, Frame 237, Value 5.9368
   Video 39, Frame 244, Value 5.9367
   Video 39, Frame 241, Value 5.9362
   Video 39, Frame 230, Value 5.9361
   Video 39, Frame 238, Value 5.9360
   Video 39, Frame 236, Value 5.9360
   Video 39, Frame 240, Value 5.9360
   Video 3, Frame 251, Value 5.9360
   Video 3, Frame 253, Value 5.9359
   Video 39, Frame 242, Value 5.9359
   Video 39, Frame 245, Value 5.9359
   Video 39, Frame 231, Value 5.9359
   Video 39, Frame 246, Value 5.9358
   Video 39, Frame 247, Value 5.9357
   Video 39, Frame 232, Value 5.9357
   Video 3, Frame 252, Value 5.9356
   Video 39, Frame 235, Value 5.9354
   Video 3, Frame 250, Value 5.9354
   Video 39, Frame 243, Value 5.9354
   Video 39, Frame 234, Value 5.9353
   Video 39, Frame 252, Value 5.9352
   Video 3, Frame 255, Value 5.9351
   Video 3, Frame 249, Value 5.9351
   Video 39, Frame 253, Value 5.9350
   Video 39, Frame 229, Value 5.9350
   Video 3, Frame 248, Value 5.9350
   Video 3, Frame 236, Value 5.9348
   Video 3, Frame 254, Value 5.9347
   Video 39, Frame 228, Value 5.9347
   Video 39, Frame 250, Value 5.9345
   Video 39, Frame 248, Value 5.9343
   Video 39, Frame 255, Value 5.9340
   Video 39, Frame 251, Value 5.9339
   Video 3, Frame 247, Value 5.9339
   Video 3, Frame 246, Value 5.9338
   Video 39, Frame 254, Value 5.9337
   Video 39, Frame 226, Value 5.9337
   Video 3, Frame 237, Value 5.9336
--------------------------------------------------
Neuron 24 → Top40 frames
   Video 1, Frame 1171, Value 5.0352
   Video 1, Frame 1175, Value 5.0351
   Video 1, Frame 1174, Value 5.0350
   Video 1, Frame 1173, Value 5.0350
   Video 1, Frame 1170, Value 5.0348
   Video 1, Frame 1172, Value 5.0346
   Video 1, Frame 1169, Value 5.0339
   Video 1, Frame 1185, Value 5.0337
   Video 1, Frame 1168, Value 5.0334
   Video 1, Frame 1183, Value 5.0333
   Video 1, Frame 1181, Value 5.0333
   Video 1, Frame 1178, Value 5.0332
   Video 1, Frame 1182, Value 5.0332
   Video 1, Frame 1177, Value 5.0331
   Video 1, Frame 1184, Value 5.0330
   Video 1, Frame 1180, Value 5.0329
   Video 1, Frame 1179, Value 5.0328
   Video 1, Frame 1176, Value 5.0321
   Video 1, Frame 1186, Value 5.0318
   Video 1, Frame 1203, Value 5.0307
   Video 1, Frame 1187, Value 5.0307
   Video 1, Frame 1193, Value 5.0305
   Video 1, Frame 1200, Value 5.0302
   Video 1, Frame 1161, Value 5.0301
   Video 1, Frame 1201, Value 5.0301
   Video 1, Frame 1188, Value 5.0301
   Video 1, Frame 1202, Value 5.0301
   Video 1, Frame 1189, Value 5.0301
   Video 1, Frame 1165, Value 5.0299
   Video 1, Frame 1162, Value 5.0299
   Video 1, Frame 1215, Value 5.0298
   Video 1, Frame 1166, Value 5.0298
   Video 1, Frame 1192, Value 5.0298
   Video 1, Frame 1194, Value 5.0297
   Video 1, Frame 1163, Value 5.0296
   Video 1, Frame 1234, Value 5.0294
   Video 1, Frame 1164, Value 5.0294
   Video 1, Frame 1167, Value 5.0294
   Video 1, Frame 1195, Value 5.0293
   Video 1, Frame 1232, Value 5.0293
--------------------------------------------------
Neuron 25 → Top40 frames
   Video 3, Frame 1367, Value 4.2416
   Video 3, Frame 1366, Value 4.2406
   Video 3, Frame 1365, Value 4.2395
   Video 3, Frame 1364, Value 4.2377
   Video 3, Frame 1363, Value 4.2336
   Video 3, Frame 1361, Value 4.2320
   Video 3, Frame 1362, Value 4.2314
   Video 3, Frame 1360, Value 4.2297
   Video 3, Frame 1359, Value 4.2216
   Video 16, Frame 1140, Value 4.2153
   Video 16, Frame 1139, Value 4.2140
   Video 16, Frame 1142, Value 4.2140
   Video 16, Frame 1141, Value 4.2136
   Video 16, Frame 1138, Value 4.2130
   Video 16, Frame 1137, Value 4.2126
   Video 16, Frame 1136, Value 4.2123
   Video 3, Frame 1358, Value 4.2113
   Video 16, Frame 1135, Value 4.2102
   Video 3, Frame 1357, Value 4.2100
   Video 16, Frame 1133, Value 4.2080
   Video 16, Frame 1134, Value 4.2076
   Video 3, Frame 1356, Value 4.2075
   Video 16, Frame 1132, Value 4.2072
   Video 3, Frame 1355, Value 4.2050
   Video 16, Frame 1131, Value 4.2048
   Video 16, Frame 1130, Value 4.2018
   Video 3, Frame 1354, Value 4.2018
   Video 3, Frame 1353, Value 4.2012
   Video 16, Frame 1129, Value 4.2010
   Video 16, Frame 1126, Value 4.2007
   Video 16, Frame 1127, Value 4.1994
   Video 16, Frame 1128, Value 4.1982
   Video 16, Frame 1125, Value 4.1960
   Video 16, Frame 1143, Value 4.1940
   Video 3, Frame 1352, Value 4.1938
   Video 16, Frame 1124, Value 4.1921
   Video 34, Frame 1908, Value 4.1915
   Video 5, Frame 1847, Value 4.1887
   Video 16, Frame 1123, Value 4.1886
   Video 3, Frame 1351, Value 4.1881
--------------------------------------------------
Neuron 26 → Top40 frames
   Video 4, Frame 2087, Value 5.1070
   Video 4, Frame 2088, Value 5.1070
   Video 4, Frame 2086, Value 5.1047
   Video 4, Frame 2085, Value 5.1031
   Video 4, Frame 2084, Value 5.0983
   Video 4, Frame 2083, Value 5.0935
   Video 4, Frame 2082, Value 5.0930
   Video 4, Frame 2081, Value 5.0909
   Video 4, Frame 2078, Value 5.0857
   Video 4, Frame 2079, Value 5.0856
   Video 4, Frame 2080, Value 5.0849
   Video 4, Frame 2077, Value 5.0831
   Video 4, Frame 2076, Value 5.0703
   Video 4, Frame 2075, Value 5.0703
   Video 4, Frame 2074, Value 5.0622
   Video 4, Frame 2089, Value 5.0574
   Video 4, Frame 2073, Value 5.0455
   Video 4, Frame 2090, Value 5.0397
   Video 4, Frame 2091, Value 5.0269
   Video 4, Frame 2092, Value 5.0243
   Video 4, Frame 2072, Value 5.0178
   Video 4, Frame 2093, Value 5.0177
   Video 4, Frame 2120, Value 5.0175
   Video 4, Frame 2119, Value 5.0157
   Video 4, Frame 2117, Value 5.0117
   Video 4, Frame 2118, Value 5.0114
   Video 4, Frame 2116, Value 5.0110
   Video 4, Frame 2094, Value 5.0088
   Video 4, Frame 2115, Value 5.0083
   Video 4, Frame 2114, Value 5.0071
   Video 4, Frame 2113, Value 5.0067
   Video 4, Frame 2112, Value 5.0064
   Video 4, Frame 2111, Value 5.0058
   Video 4, Frame 2109, Value 5.0048
   Video 4, Frame 2110, Value 5.0047
   Video 4, Frame 2108, Value 5.0038
   Video 4, Frame 2071, Value 5.0027
   Video 4, Frame 2099, Value 5.0023
   Video 4, Frame 2095, Value 5.0013
   Video 4, Frame 2107, Value 5.0013
--------------------------------------------------
Neuron 27 → Top40 frames
   Video 0, Frame 0, Value 0.0000
   Video 0, Frame 1, Value 0.0000
   Video 0, Frame 2, Value 0.0000
   Video 0, Frame 3, Value 0.0000
   Video 0, Frame 4, Value 0.0000
   Video 0, Frame 5, Value 0.0000
   Video 0, Frame 6, Value 0.0000
   Video 0, Frame 7, Value 0.0000
   Video 0, Frame 8, Value 0.0000
   Video 0, Frame 9, Value 0.0000
   Video 0, Frame 10, Value 0.0000
   Video 0, Frame 11, Value 0.0000
   Video 0, Frame 12, Value 0.0000
   Video 0, Frame 13, Value 0.0000
   Video 0, Frame 14, Value 0.0000
   Video 0, Frame 15, Value 0.0000
   Video 0, Frame 16, Value 0.0000
   Video 0, Frame 17, Value 0.0000
   Video 0, Frame 18, Value 0.0000
   Video 0, Frame 19, Value 0.0000
   Video 0, Frame 20, Value 0.0000
   Video 0, Frame 21, Value 0.0000
   Video 0, Frame 22, Value 0.0000
   Video 0, Frame 23, Value 0.0000
   Video 0, Frame 24, Value 0.0000
   Video 0, Frame 25, Value 0.0000
   Video 0, Frame 26, Value 0.0000
   Video 0, Frame 27, Value 0.0000
   Video 0, Frame 28, Value 0.0000
   Video 0, Frame 29, Value 0.0000
   Video 0, Frame 30, Value 0.0000
   Video 0, Frame 31, Value 0.0000
   Video 0, Frame 32, Value 0.0000
   Video 0, Frame 33, Value 0.0000
   Video 0, Frame 34, Value 0.0000
   Video 0, Frame 35, Value 0.0000
   Video 0, Frame 36, Value 0.0000
   Video 0, Frame 37, Value 0.0000
   Video 0, Frame 38, Value 0.0000
   Video 0, Frame 39, Value 0.0000
--------------------------------------------------
Neuron 28 → Top40 frames
   Video 24, Frame 2007, Value 3.2898
   Video 24, Frame 2008, Value 3.2858
   Video 24, Frame 2009, Value 3.2854
   Video 24, Frame 2010, Value 3.2841
   Video 23, Frame 1751, Value 3.2814
   Video 24, Frame 2012, Value 3.2811
   Video 24, Frame 2006, Value 3.2809
   Video 24, Frame 2013, Value 3.2808
   Video 24, Frame 2011, Value 3.2801
   Video 24, Frame 2005, Value 3.2791
   Video 24, Frame 2014, Value 3.2791
   Video 24, Frame 2000, Value 3.2784
   Video 24, Frame 2004, Value 3.2780
   Video 24, Frame 2003, Value 3.2780
   Video 23, Frame 1750, Value 3.2774
   Video 24, Frame 2002, Value 3.2774
   Video 24, Frame 2001, Value 3.2773
   Video 24, Frame 1999, Value 3.2772
   Video 24, Frame 1998, Value 3.2750
   Video 24, Frame 1997, Value 3.2743
   Video 23, Frame 1752, Value 3.2739
   Video 24, Frame 1996, Value 3.2727
   Video 23, Frame 1754, Value 3.2725
   Video 23, Frame 1755, Value 3.2719
   Video 24, Frame 2015, Value 3.2718
   Video 23, Frame 1749, Value 3.2716
   Video 23, Frame 1753, Value 3.2707
   Video 24, Frame 1995, Value 3.2689
   Video 24, Frame 2016, Value 3.2685
   Video 24, Frame 1994, Value 3.2671
   Video 24, Frame 2017, Value 3.2666
   Video 24, Frame 2020, Value 3.2657
   Video 24, Frame 2021, Value 3.2655
   Video 24, Frame 2018, Value 3.2652
   Video 24, Frame 2019, Value 3.2644
   Video 24, Frame 2022, Value 3.2644
   Video 24, Frame 1993, Value 3.2606
   Video 24, Frame 2023, Value 3.2604
   Video 2, Frame 5534, Value 3.2586
   Video 2, Frame 5535, Value 3.2554
--------------------------------------------------
Neuron 29 → Top40 frames
   Video 1, Frame 2824, Value 5.7633
   Video 1, Frame 2823, Value 5.7631
   Video 1, Frame 2822, Value 5.7620
   Video 1, Frame 2821, Value 5.7603
   Video 1, Frame 2820, Value 5.7563
   Video 1, Frame 2819, Value 5.7557
   Video 1, Frame 2825, Value 5.7555
   Video 1, Frame 2818, Value 5.7532
   Video 1, Frame 2826, Value 5.7504
   Video 1, Frame 2817, Value 5.7491
   Video 38, Frame 1646, Value 5.7449
   Video 14, Frame 2027, Value 5.7448
   Video 14, Frame 2030, Value 5.7445
   Video 14, Frame 2031, Value 5.7436
   Video 14, Frame 2026, Value 5.7433
   Video 14, Frame 2032, Value 5.7398
   Video 38, Frame 1644, Value 5.7375
   Video 14, Frame 2025, Value 5.7369
   Video 38, Frame 1645, Value 5.7368
   Video 14, Frame 2028, Value 5.7355
   Video 14, Frame 2029, Value 5.7355
   Video 14, Frame 2024, Value 5.7342
   Video 1, Frame 2816, Value 5.7335
   Video 14, Frame 2034, Value 5.7317
   Video 38, Frame 1643, Value 5.7307
   Video 14, Frame 2033, Value 5.7307
   Video 14, Frame 2036, Value 5.7293
   Video 14, Frame 2023, Value 5.7286
   Video 14, Frame 2035, Value 5.7249
   Video 1, Frame 2827, Value 5.7241
   Video 1, Frame 2838, Value 5.7235
   Video 1, Frame 2837, Value 5.7229
   Video 14, Frame 2037, Value 5.7212
   Video 14, Frame 2038, Value 5.7211
   Video 14, Frame 2022, Value 5.7208
   Video 38, Frame 1642, Value 5.7208
   Video 1, Frame 2836, Value 5.7204
   Video 32, Frame 1300, Value 5.7203
   Video 14, Frame 2039, Value 5.7193
   Video 14, Frame 2040, Value 5.7185
--------------------------------------------------
Neuron 30 → Top40 frames
   Video 14, Frame 1008, Value 4.1192
   Video 14, Frame 1006, Value 4.1185
   Video 14, Frame 1007, Value 4.1182
   Video 14, Frame 1005, Value 4.1173
   Video 14, Frame 1003, Value 4.1164
   Video 14, Frame 1004, Value 4.1163
   Video 14, Frame 1002, Value 4.1137
   Video 14, Frame 999, Value 4.1110
   Video 14, Frame 998, Value 4.1099
   Video 14, Frame 1001, Value 4.1087
   Video 14, Frame 1000, Value 4.1084
   Video 14, Frame 997, Value 4.1063
   Video 14, Frame 996, Value 4.1043
   Video 14, Frame 995, Value 4.0954
   Video 14, Frame 991, Value 4.0943
   Video 14, Frame 990, Value 4.0939
   Video 14, Frame 992, Value 4.0937
   Video 14, Frame 993, Value 4.0934
   Video 14, Frame 986, Value 4.0933
   Video 14, Frame 987, Value 4.0932
   Video 14, Frame 989, Value 4.0931
   Video 14, Frame 985, Value 4.0927
   Video 14, Frame 988, Value 4.0927
   Video 14, Frame 984, Value 4.0926
   Video 14, Frame 983, Value 4.0925
   Video 14, Frame 982, Value 4.0919
   Video 33, Frame 962, Value 4.0902
   Video 14, Frame 981, Value 4.0893
   Video 14, Frame 994, Value 4.0888
   Video 33, Frame 963, Value 4.0887
   Video 14, Frame 980, Value 4.0880
   Video 14, Frame 979, Value 4.0866
   Video 14, Frame 978, Value 4.0862
   Video 14, Frame 973, Value 4.0850
   Video 14, Frame 1009, Value 4.0849
   Video 32, Frame 910, Value 4.0848
   Video 14, Frame 972, Value 4.0848
   Video 14, Frame 970, Value 4.0838
   Video 14, Frame 971, Value 4.0837
   Video 33, Frame 964, Value 4.0837
--------------------------------------------------
Neuron 31 → Top40 frames
   Video 24, Frame 2076, Value 0.1010
   Video 24, Frame 2075, Value 0.0885
   Video 24, Frame 2077, Value 0.0521
   Video 24, Frame 2078, Value 0.0210
   Video 23, Frame 1858, Value 0.0122
   Video 2, Frame 5607, Value 0.0074
   Video 6, Frame 4470, Value 0.0026
   Video 0, Frame 0, Value 0.0000
   Video 0, Frame 1, Value 0.0000
   Video 0, Frame 2, Value 0.0000
   Video 0, Frame 3, Value 0.0000
   Video 0, Frame 4, Value 0.0000
   Video 0, Frame 5, Value 0.0000
   Video 0, Frame 6, Value 0.0000
   Video 0, Frame 7, Value 0.0000
   Video 0, Frame 8, Value 0.0000
   Video 0, Frame 9, Value 0.0000
   Video 0, Frame 10, Value 0.0000
   Video 0, Frame 11, Value 0.0000
   Video 0, Frame 12, Value 0.0000
   Video 0, Frame 13, Value 0.0000
   Video 0, Frame 14, Value 0.0000
   Video 0, Frame 15, Value 0.0000
   Video 0, Frame 16, Value 0.0000
   Video 0, Frame 17, Value 0.0000
   Video 0, Frame 18, Value 0.0000
   Video 0, Frame 19, Value 0.0000
   Video 0, Frame 20, Value 0.0000
   Video 0, Frame 21, Value 0.0000
   Video 0, Frame 22, Value 0.0000
   Video 0, Frame 23, Value 0.0000
   Video 0, Frame 24, Value 0.0000
   Video 0, Frame 25, Value 0.0000
   Video 0, Frame 26, Value 0.0000
   Video 0, Frame 27, Value 0.0000
   Video 0, Frame 28, Value 0.0000
   Video 0, Frame 29, Value 0.0000
   Video 0, Frame 30, Value 0.0000
   Video 0, Frame 31, Value 0.0000
   Video 0, Frame 32, Value 0.0000
--------------------------------------------------
Neuron 32 → Top40 frames
   Video 26, Frame 1021, Value 4.0250
   Video 26, Frame 1023, Value 4.0247
   Video 26, Frame 1022, Value 4.0247
   Video 26, Frame 1020, Value 4.0242
   Video 26, Frame 1019, Value 4.0225
   Video 26, Frame 1010, Value 4.0220
   Video 26, Frame 1018, Value 4.0217
   Video 24, Frame 1023, Value 4.0216
   Video 17, Frame 910, Value 4.0214
   Video 26, Frame 1011, Value 4.0212
   Video 38, Frame 954, Value 4.0212
   Video 38, Frame 955, Value 4.0210
   Video 17, Frame 907, Value 4.0210
   Video 17, Frame 909, Value 4.0209
   Video 17, Frame 901, Value 4.0207
   Video 17, Frame 906, Value 4.0206
   Video 17, Frame 908, Value 4.0206
   Video 38, Frame 953, Value 4.0205
   Video 17, Frame 903, Value 4.0205
   Video 17, Frame 905, Value 4.0205
   Video 26, Frame 1017, Value 4.0205
   Video 38, Frame 945, Value 4.0205
   Video 9, Frame 1016, Value 4.0205
   Video 38, Frame 947, Value 4.0204
   Video 38, Frame 948, Value 4.0203
   Video 17, Frame 900, Value 4.0202
   Video 26, Frame 1013, Value 4.0202
   Video 38, Frame 950, Value 4.0202
   Video 38, Frame 956, Value 4.0201
   Video 38, Frame 951, Value 4.0201
   Video 26, Frame 1007, Value 4.0200
   Video 26, Frame 1006, Value 4.0200
