   Video 2, Frame 1878, Value 4.2033
   Video 2, Frame 1879, Value 4.2036
   Video 2, Frame 1880, Value 4.2025
   Video 2, Frame 1881, Value 4.2035
   Video 2, Frame 1882, Value 4.2032
   Video 2, Frame 1883, Value 4.2032
   Video 2, Frame 1884, Value 4.2031
   Video 2, Frame 1885, Value 4.2038
   Video 2, Frame 1886, Value 4.2032
   Video 2, Frame 1887, Value 4.2027
   Video 2, Frame 1888, Value 4.2003
   Video 2, Frame 1889, Value 4.2013
   Video 2, Frame 1890, Value 4.2024
   Video 2, Frame 1891, Value 4.2026
   Video 2, Frame 1892, Value 4.2014
   Video 2, Frame 1893, Value 4.2011
   Video 2, Frame 1894, Value 4.2008
   Video 2, Frame 1895, Value 4.2009
   Video 2, Frame 1896, Value 4.2033
   Video 2, Frame 1897, Value 4.2025
   Video 2, Frame 1898, Value 4.2019
   Video 2, Frame 1899, Value 4.2016
   Video 2, Frame 1900, Value 4.2019
   Video 2, Frame 1901, Value 4.2026
   Video 2, Frame 1902, Value 4.2028
   Video 2, Frame 1903, Value 4.2029
   Video 2, Frame 1904, Value 4.2027
   Video 2, Frame 1905, Value 4.2029
   Video 2, Frame 1906, Value 4.2038
   Video 2, Frame 1907, Value 4.2036
   Video 2, Frame 1908, Value 4.2028
   Video 2, Frame 1909, Value 4.2020
   Video 2, Frame 1910, Value 4.2013
   Video 2, Frame 1911, Value 4.2021
   Video 2, Frame 1912, Value 4.2017
   Video 2, Frame 1913, Value 4.2021
   Video 2, Frame 1914, Value 4.2017
   Video 2, Frame 1915, Value 4.2016
   Video 2, Frame 1916, Value 4.2022
   Video 2, Frame 1917, Value 4.2020
   Video 2, Frame 1918, Value 4.2010
   Video 2, Frame 1919, Value 4.2007
   Video 2, Frame 1920, Value 4.2018
   Video 2, Frame 1921, Value 4.2021
   Video 2, Frame 1922, Value 4.2028
   Video 2, Frame 1923, Value 4.2027
   Video 2, Frame 1924, Value 4.2030
   Video 2, Frame 1925, Value 4.2034
   Video 2, Frame 1926, Value 4.2021
   Video 2, Frame 1927, Value 4.2023
   Video 2, Frame 1928, Value 4.2027
   Video 2, Frame 1929, Value 4.2024
   Video 2, Frame 1930, Value 4.2030
   Video 2, Frame 1931, Value 4.2028
   Video 2, Frame 1932, Value 4.2024
   Video 2, Frame 1933, Value 4.2033
   Video 2, Frame 1934, Value 4.2016
   Video 2, Frame 1935, Value 4.2014
   Video 2, Frame 1936, Value 4.2011
   Video 2, Frame 1937, Value 4.2017
   Video 2, Frame 1938, Value 4.2005
   Video 2, Frame 1939, Value 4.2002
   Video 2, Frame 1940, Value 4.2003
   Video 2, Frame 1941, Value 4.2006
   Video 2, Frame 1942, Value 4.2005
   Video 2, Frame 1943, Value 4.2009
   Video 2, Frame 1944, Value 4.1999
   Video 2, Frame 1945, Value 4.2003
   Video 2, Frame 1946, Value 4.2008
   Video 2, Frame 1947, Value 4.2012
   Video 2, Frame 1948, Value 4.2010
   Video 2, Frame 1949, Value 4.2017
   Video 2, Frame 1950, Value 4.2005
   Video 2, Frame 1951, Value 4.2001
   Video 2, Frame 1952, Value 4.2009
   Video 2, Frame 1953, Value 4.2016
   Video 2, Frame 1954, Value 4.2015
   Video 2, Frame 1955, Value 4.2015
   Video 2, Frame 1956, Value 4.2020
   Video 2, Frame 1957, Value 4.2021
   Video 2, Frame 1958, Value 4.2010
   Video 2, Frame 1959, Value 4.2011
   Video 2, Frame 1960, Value 4.2018
   Video 2, Frame 1961, Value 4.2010
   Video 2, Frame 1962, Value 4.2014
   Video 2, Frame 1963, Value 4.2014
   Video 2, Frame 1964, Value 4.2025
   Video 2, Frame 1965, Value 4.2027
   Video 2, Frame 1966, Value 4.2018
   Video 2, Frame 1967, Value 4.2022
   Video 2, Frame 1968, Value 4.2036
   Video 2, Frame 1969, Value 4.2038
   Video 2, Frame 1970, Value 4.2046
   Video 2, Frame 1971, Value 4.2042
   Video 2, Frame 1972, Value 4.2049
   Video 2, Frame 1973, Value 4.2048
   Video 2, Frame 1974, Value 4.2038
   Video 2, Frame 1975, Value 4.2044
   Video 2, Frame 1976, Value 4.2024
   Video 2, Frame 1977, Value 4.2031
   Video 2, Frame 1978, Value 4.2023
   Video 2, Frame 1979, Value 4.2025
   Video 2, Frame 1980, Value 4.2023
   Video 2, Frame 1981, Value 4.2027
   Video 2, Frame 1982, Value 4.2021
   Video 2, Frame 1983, Value 4.2017
   Video 2, Frame 1984, Value 4.2008
   Video 2, Frame 1985, Value 4.2014
   Video 2, Frame 1986, Value 4.2007
   Video 2, Frame 1987, Value 4.2010
   Video 2, Frame 1988, Value 4.2017
   Video 2, Frame 1989, Value 4.2019
   Video 2, Frame 1990, Value 4.2017
   Video 2, Frame 1991, Value 4.2015
   Video 2, Frame 1992, Value 4.2026
   Video 2, Frame 1993, Value 4.2030
   Video 2, Frame 1994, Value 4.2022
   Video 2, Frame 1995, Value 4.2021
   Video 2, Frame 1996, Value 4.2015
   Video 2, Frame 1997, Value 4.2021
   Video 2, Frame 1998, Value 4.2016
   Video 2, Frame 1999, Value 4.2019
   Video 2, Frame 2000, Value 4.2026
   Video 2, Frame 2001, Value 4.2033
   Video 2, Frame 2002, Value 4.2016
   Video 2, Frame 2003, Value 4.2017
   Video 2, Frame 2004, Value 4.2014
   Video 2, Frame 2005, Value 4.2025
   Video 2, Frame 2006, Value 4.2005
   Video 2, Frame 2007, Value 4.2009
   Video 2, Frame 2008, Value 4.1988
   Video 2, Frame 2009, Value 4.1998
   Video 2, Frame 2010, Value 4.1994
   Video 2, Frame 2011, Value 4.1994
   Video 2, Frame 2012, Value 4.1994
   Video 2, Frame 2013, Value 4.2005
   Video 2, Frame 2014, Value 4.1996
   Video 2, Frame 2015, Value 4.1996
   Video 2, Frame 2016, Value 4.2008
   Video 2, Frame 2017, Value 4.2019
   Video 2, Frame 2018, Value 4.2032
   Video 2, Frame 2019, Value 4.2025
   Video 2, Frame 2020, Value 4.2023
   Video 2, Frame 2021, Value 4.2026
   Video 2, Frame 2022, Value 4.2020
   Video 2, Frame 2023, Value 4.2017
   Video 2, Frame 2024, Value 4.2035
   Video 2, Frame 2025, Value 4.2021
   Video 2, Frame 2026, Value 4.2010
   Video 2, Frame 2027, Value 4.2015
   Video 2, Frame 2028, Value 4.2000
   Video 2, Frame 2029, Value 4.2006
   Video 2, Frame 2030, Value 4.2004
   Video 2, Frame 2031, Value 4.2012
   Video 2, Frame 2032, Value 4.2026
   Video 2, Frame 2033, Value 4.2025
   Video 2, Frame 2034, Value 4.2038
   Video 2, Frame 2035, Value 4.2033
   Video 2, Frame 2036, Value 4.2032
   Video 2, Frame 2037, Value 4.2029
   Video 2, Frame 2038, Value 4.2021
   Video 2, Frame 2039, Value 4.2027
   Video 2, Frame 2040, Value 4.2018
   Video 2, Frame 2041, Value 4.2030
   Video 2, Frame 2042, Value 4.2023
   Video 2, Frame 2043, Value 4.2020
   Video 2, Frame 2044, Value 4.2032
   Video 2, Frame 2045, Value 4.2036
   Video 2, Frame 2046, Value 4.2020
   Video 2, Frame 2047, Value 4.2020
   Video 2, Frame 2048, Value 4.2019
   Video 2, Frame 2049, Value 4.2025
   Video 2, Frame 2050, Value 4.2031
   Video 2, Frame 2051, Value 4.2035
   Video 2, Frame 2052, Value 4.2023
   Video 2, Frame 2053, Value 4.2025
   Video 2, Frame 2054, Value 4.2021
   Video 2, Frame 2055, Value 4.2017
   Video 2, Frame 2056, Value 4.2024
   Video 2, Frame 2057, Value 4.2016
   Video 2, Frame 2058, Value 4.2028
   Video 2, Frame 2059, Value 4.2025
   Video 2, Frame 2060, Value 4.2026
   Video 2, Frame 2061, Value 4.2033
   Video 2, Frame 2062, Value 4.2024
   Video 2, Frame 2063, Value 4.2020
   Video 2, Frame 2064, Value 4.2046
   Video 2, Frame 2065, Value 4.2050
   Video 2, Frame 2066, Value 4.2040
   Video 2, Frame 2067, Value 4.2032
   Video 2, Frame 2068, Value 4.2022
   Video 2, Frame 2069, Value 4.2032
   Video 2, Frame 2070, Value 4.2028
   Video 2, Frame 2071, Value 4.2034
   Video 2, Frame 2072, Value 4.2019
   Video 2, Frame 2073, Value 4.2028
   Video 2, Frame 2074, Value 4.2028
   Video 2, Frame 2075, Value 4.2035
   Video 2, Frame 2076, Value 4.2019
   Video 2, Frame 2077, Value 4.2026
   Video 2, Frame 2078, Value 4.2021
   Video 2, Frame 2079, Value 4.2017
   Video 2, Frame 2080, Value 4.2021
   Video 2, Frame 2081, Value 4.2024
   Video 2, Frame 2082, Value 4.2026
   Video 2, Frame 2083, Value 4.2032
   Video 2, Frame 2084, Value 4.2040
   Video 2, Frame 2085, Value 4.2040
   Video 2, Frame 2086, Value 4.2030
   Video 2, Frame 2087, Value 4.2032
   Video 2, Frame 2088, Value 4.2043
   Video 2, Frame 2089, Value 4.2035
   Video 2, Frame 2090, Value 4.2039
   Video 2, Frame 2091, Value 4.2039
   Video 2, Frame 2092, Value 4.2043
   Video 2, Frame 2093, Value 4.2054
   Video 2, Frame 2094, Value 4.2044
   Video 2, Frame 2095, Value 4.2047
   Video 2, Frame 2096, Value 4.2022
   Video 2, Frame 2097, Value 4.2021
   Video 2, Frame 2098, Value 4.2033
   Video 2, Frame 2099, Value 4.2023
   Video 2, Frame 2100, Value 4.2033
   Video 2, Frame 2101, Value 4.2032
   Video 2, Frame 2102, Value 4.2018
   Video 2, Frame 2103, Value 4.2030
   Video 2, Frame 2104, Value 4.2023
   Video 2, Frame 2105, Value 4.2033
   Video 2, Frame 2106, Value 4.2026
   Video 2, Frame 2107, Value 4.2028
   Video 2, Frame 2108, Value 4.2037
   Video 2, Frame 2109, Value 4.2037
   Video 2, Frame 2110, Value 4.2034
   Video 2, Frame 2111, Value 4.2032
   Video 2, Frame 2112, Value 4.2042
   Video 2, Frame 2113, Value 4.2049
   Video 2, Frame 2114, Value 4.2049
   Video 2, Frame 2115, Value 4.2050
   Video 2, Frame 2116, Value 4.2056
   Video 2, Frame 2117, Value 4.2062
   Video 2, Frame 2118, Value 4.2052
   Video 2, Frame 2119, Value 4.2051
   Video 2, Frame 2120, Value 4.2048
   Video 2, Frame 2121, Value 4.2042
   Video 2, Frame 2122, Value 4.2045
   Video 2, Frame 2123, Value 4.2042
   Video 2, Frame 2124, Value 4.2040
   Video 2, Frame 2125, Value 4.2047
   Video 2, Frame 2126, Value 4.2044
   Video 2, Frame 2127, Value 4.2043
   Video 2, Frame 2128, Value 4.2051
   Video 2, Frame 2129, Value 4.2054
   Video 2, Frame 2130, Value 4.2041
   Video 2, Frame 2131, Value 4.2039
   Video 2, Frame 2132, Value 4.2055
   Video 2, Frame 2133, Value 4.2065
   Video 2, Frame 2134, Value 4.2042
   Video 2, Frame 2135, Value 4.2047
   Video 2, Frame 2136, Value 4.2030
   Video 2, Frame 2137, Value 4.2038
   Video 2, Frame 2138, Value 4.2030
   Video 2, Frame 2139, Value 4.2039
   Video 2, Frame 2140, Value 4.2036
   Video 2, Frame 2141, Value 4.2045
   Video 2, Frame 2142, Value 4.2040
   Video 2, Frame 2143, Value 4.2038
   Video 2, Frame 2144, Value 4.2036
   Video 2, Frame 2145, Value 4.2043
   Video 2, Frame 2146, Value 4.2051
   Video 2, Frame 2147, Value 4.2054
   Video 2, Frame 2148, Value 4.2043
   Video 2, Frame 2149, Value 4.2046
   Video 2, Frame 2150, Value 4.2040
   Video 2, Frame 2151, Value 4.2042
   Video 2, Frame 2152, Value 4.2062
   Video 2, Frame 2153, Value 4.2052
   Video 2, Frame 2154, Value 4.2042
   Video 2, Frame 2155, Value 4.2047
   Video 2, Frame 2156, Value 4.2043
   Video 2, Frame 2157, Value 4.2055
   Video 2, Frame 2158, Value 4.2050
   Video 2, Frame 2159, Value 4.2057
   Video 2, Frame 2160, Value 4.2050
   Video 2, Frame 2161, Value 4.2046
   Video 2, Frame 2162, Value 4.2056
   Video 2, Frame 2163, Value 4.2052
   Video 2, Frame 2164, Value 4.2045
   Video 2, Frame 2165, Value 4.2038
   Video 2, Frame 2166, Value 4.2031
   Video 2, Frame 2167, Value 4.2039
   Video 2, Frame 2168, Value 4.2030
   Video 2, Frame 2169, Value 4.2035
   Video 2, Frame 2170, Value 4.2030
   Video 2, Frame 2171, Value 4.2029
   Video 2, Frame 2172, Value 4.2034
   Video 2, Frame 2173, Value 4.2034
   Video 2, Frame 2174, Value 4.2023
   Video 2, Frame 2175, Value 4.2018
   Video 2, Frame 2176, Value 4.2017
   Video 2, Frame 2177, Value 4.2021
   Video 2, Frame 2178, Value 4.2030
   Video 2, Frame 2179, Value 4.2030
   Video 2, Frame 2180, Value 4.2029
   Video 2, Frame 2181, Value 4.2035
   Video 2, Frame 2182, Value 4.2030
   Video 2, Frame 2183, Value 4.2026
   Video 2, Frame 2184, Value 4.2037
   Video 2, Frame 2185, Value 4.2037
   Video 2, Frame 2186, Value 4.2048
   Video 2, Frame 2187, Value 4.2040
   Video 2, Frame 2188, Value 4.2040
   Video 2, Frame 2189, Value 4.2046
   Video 2, Frame 2190, Value 4.2030
   Video 2, Frame 2191, Value 4.2029
   Video 2, Frame 2192, Value 4.2031
   Video 2, Frame 2193, Value 4.2038
   Video 2, Frame 2194, Value 4.2021
   Video 2, Frame 2195, Value 4.2021
   Video 2, Frame 2196, Value 4.2018
   Video 2, Frame 2197, Value 4.2027
   Video 2, Frame 2198, Value 4.2021
   Video 2, Frame 2199, Value 4.2026
   Video 2, Frame 2200, Value 4.2013
   Video 2, Frame 2201, Value 4.2017
   Video 2, Frame 2202, Value 4.2023
   Video 2, Frame 2203, Value 4.2030
   Video 2, Frame 2204, Value 4.2027
   Video 2, Frame 2205, Value 4.2034
   Video 2, Frame 2206, Value 4.2024
   Video 2, Frame 2207, Value 4.2022
   Video 2, Frame 2208, Value 4.2021
   Video 2, Frame 2209, Value 4.2031
   Video 2, Frame 2210, Value 4.2024
   Video 2, Frame 2211, Value 4.2030
   Video 2, Frame 2212, Value 4.2029
   Video 2, Frame 2213, Value 4.2034
   Video 2, Frame 2214, Value 4.2023
   Video 2, Frame 2215, Value 4.2021
   Video 2, Frame 2216, Value 4.2027
   Video 2, Frame 2217, Value 4.2019
   Video 2, Frame 2218, Value 4.2019
   Video 2, Frame 2219, Value 4.2021
   Video 2, Frame 2220, Value 4.2024
   Video 2, Frame 2221, Value 4.2028
   Video 2, Frame 2222, Value 4.2023
   Video 2, Frame 2223, Value 4.2026
   Video 2, Frame 2224, Value 4.2025
   Video 2, Frame 2225, Value 4.2024
   Video 2, Frame 2226, Value 4.2036
   Video 2, Frame 2227, Value 4.2030
   Video 2, Frame 2228, Value 4.2038
   Video 2, Frame 2229, Value 4.2035
   Video 2, Frame 2230, Value 4.2026
   Video 2, Frame 2231, Value 4.2027
   Video 2, Frame 2232, Value 4.2019
   Video 2, Frame 2233, Value 4.2026
   Video 2, Frame 2234, Value 4.2019
   Video 2, Frame 2235, Value 4.2018
   Video 2, Frame 2236, Value 4.2022
   Video 2, Frame 2237, Value 4.2020
   Video 2, Frame 2238, Value 4.2015
   Video 2, Frame 2239, Value 4.2016
   Video 2, Frame 2240, Value 4.2015
   Video 2, Frame 2241, Value 4.2024
   Video 2, Frame 2242, Value 4.2021
   Video 2, Frame 2243, Value 4.2028
   Video 2, Frame 2244, Value 4.2035
   Video 2, Frame 2245, Value 4.2037
   Video 2, Frame 2246, Value 4.2033
   Video 2, Frame 2247, Value 4.2027
   Video 2, Frame 2248, Value 4.2033
   Video 2, Frame 2249, Value 4.2036
   Video 2, Frame 2250, Value 4.2029
   Video 2, Frame 2251, Value 4.2026
   Video 2, Frame 2252, Value 4.2022
   Video 2, Frame 2253, Value 4.2023
   Video 2, Frame 2254, Value 4.2023
   Video 2, Frame 2255, Value 4.2024
   Video 2, Frame 2256, Value 4.2023
   Video 2, Frame 2257, Value 4.2027
   Video 2, Frame 2258, Value 4.2008
   Video 2, Frame 2259, Value 4.2009
   Video 2, Frame 2260, Value 4.2008
   Video 2, Frame 2261, Value 4.2017
   Video 2, Frame 2262, Value 4.1993
   Video 2, Frame 2263, Value 4.1998
   Video 2, Frame 2264, Value 4.1994
   Video 2, Frame 2265, Value 4.1997
   Video 2, Frame 2266, Value 4.1991
   Video 2, Frame 2267, Value 4.1994
   Video 2, Frame 2268, Value 4.1994
   Video 2, Frame 2269, Value 4.1999
   Video 2, Frame 2270, Value 4.1992
   Video 2, Frame 2271, Value 4.1992
   Video 2, Frame 2272, Value 4.2011
   Video 2, Frame 2273, Value 4.2018
   Video 2, Frame 2274, Value 4.2032
   Video 2, Frame 2275, Value 4.2034
   Video 2, Frame 2276, Value 4.2026
   Video 2, Frame 2277, Value 4.2025
   Video 2, Frame 2278, Value 4.2021
   Video 2, Frame 2279, Value 4.2020
   Video 2, Frame 2280, Value 4.2034
   Video 2, Frame 2281, Value 4.2026
   Video 2, Frame 2282, Value 4.2017
   Video 2, Frame 2283, Value 4.2020
   Video 2, Frame 2284, Value 4.2008
   Video 2, Frame 2285, Value 4.2012
   Video 2, Frame 2286, Value 4.2012
   Video 2, Frame 2287, Value 4.2018
   Video 2, Frame 2288, Value 4.2026
   Video 2, Frame 2289, Value 4.2021
   Video 2, Frame 2290, Value 4.2035
   Video 2, Frame 2291, Value 4.2027
   Video 2, Frame 2292, Value 4.2030
   Video 2, Frame 2293, Value 4.2030
   Video 2, Frame 2294, Value 4.2021
   Video 2, Frame 2295, Value 4.2027
   Video 2, Frame 2296, Value 4.2018
   Video 2, Frame 2297, Value 4.2022
   Video 2, Frame 2298, Value 4.2022
   Video 2, Frame 2299, Value 4.2018
   Video 2, Frame 2300, Value 4.2034
   Video 2, Frame 2301, Value 4.2032
   Video 2, Frame 2302, Value 4.2022
   Video 2, Frame 2303, Value 4.2017
   Video 2, Frame 2304, Value 4.2000
   Video 2, Frame 2305, Value 4.2006
   Video 2, Frame 2306, Value 4.2014
   Video 2, Frame 2307, Value 4.2014
   Video 2, Frame 2308, Value 4.2004
   Video 2, Frame 2309, Value 4.2006
   Video 2, Frame 2310, Value 4.1997
   Video 2, Frame 2311, Value 4.1999
   Video 2, Frame 2312, Value 4.2005
   Video 2, Frame 2313, Value 4.2003
   Video 2, Frame 2314, Value 4.2010
   Video 2, Frame 2315, Value 4.2010
   Video 2, Frame 2316, Value 4.2010
   Video 2, Frame 2317, Value 4.2020
   Video 2, Frame 2318, Value 4.2006
   Video 2, Frame 2319, Value 4.2007
   Video 2, Frame 2320, Value 4.2028
   Video 2, Frame 2321, Value 4.2030
   Video 2, Frame 2322, Value 4.2015
   Video 2, Frame 2323, Value 4.2013
   Video 2, Frame 2324, Value 4.2003
   Video 2, Frame 2325, Value 4.2011
   Video 2, Frame 2326, Value 4.2006
   Video 2, Frame 2327, Value 4.2014
   Video 2, Frame 2328, Value 4.1991
   Video 2, Frame 2329, Value 4.1997
   Video 2, Frame 2330, Value 4.1998
   Video 2, Frame 2331, Value 4.2007
   Video 2, Frame 2332, Value 4.1992
   Video 2, Frame 2333, Value 4.1996
   Video 2, Frame 2334, Value 4.1988
   Video 2, Frame 2335, Value 4.1987
   Video 2, Frame 2336, Value 4.1997
   Video 2, Frame 2337, Value 4.2002
   Video 2, Frame 2338, Value 4.2003
   Video 2, Frame 2339, Value 4.2003
   Video 2, Frame 2340, Value 4.2021
   Video 2, Frame 2341, Value 4.2021
   Video 2, Frame 2342, Value 4.2007
   Video 2, Frame 2343, Value 4.2007
   Video 2, Frame 2344, Value 4.2016
   Video 2, Frame 2345, Value 4.2005
   Video 2, Frame 2346, Value 4.2007
   Video 2, Frame 2347, Value 4.2012
   Video 2, Frame 2348, Value 4.2018
   Video 2, Frame 2349, Value 4.2023
   Video 2, Frame 2350, Value 4.2011
   Video 2, Frame 2351, Value 4.2017
   Video 2, Frame 2352, Value 4.2003
   Video 2, Frame 2353, Value 4.2003
   Video 2, Frame 2354, Value 4.2015
   Video 2, Frame 2355, Value 4.2013
   Video 2, Frame 2356, Value 4.2020
   Video 2, Frame 2357, Value 4.2017
   Video 2, Frame 2358, Value 4.2008
   Video 2, Frame 2359, Value 4.2016
   Video 2, Frame 2360, Value 4.1999
   Video 2, Frame 2361, Value 4.2006
   Video 2, Frame 2362, Value 4.2007
   Video 2, Frame 2363, Value 4.2002
   Video 2, Frame 2364, Value 4.2015
   Video 2, Frame 2365, Value 4.2014
   Video 2, Frame 2366, Value 4.2008
   Video 2, Frame 2367, Value 4.2006
   Video 2, Frame 2368, Value 4.2011
   Video 2, Frame 2369, Value 4.2017
   Video 2, Frame 2370, Value 4.2015
   Video 2, Frame 2371, Value 4.2012
   Video 2, Frame 2372, Value 4.2021
   Video 2, Frame 2373, Value 4.2021
   Video 2, Frame 2374, Value 4.2016
   Video 2, Frame 2375, Value 4.2017
   Video 2, Frame 2376, Value 4.2020
   Video 2, Frame 2377, Value 4.2014
   Video 2, Frame 2378, Value 4.2017
   Video 2, Frame 2379, Value 4.2009
   Video 2, Frame 2380, Value 4.2011
   Video 2, Frame 2381, Value 4.2017
   Video 2, Frame 2382, Value 4.2014
   Video 2, Frame 2383, Value 4.2014
   Video 2, Frame 2384, Value 4.2008
   Video 2, Frame 2385, Value 4.2008
   Video 2, Frame 2386, Value 4.1997
   Video 2, Frame 2387, Value 4.1995
   Video 2, Frame 2388, Value 4.2011
   Video 2, Frame 2389, Value 4.2019
   Video 2, Frame 2390, Value 4.1998
   Video 2, Frame 2391, Value 4.2000
   Video 2, Frame 2392, Value 4.1992
   Video 2, Frame 2393, Value 4.1998
   Video 2, Frame 2394, Value 4.1991
   Video 2, Frame 2395, Value 4.1998
   Video 2, Frame 2396, Value 4.1999
   Video 2, Frame 2397, Value 4.2007
   Video 2, Frame 2398, Value 4.2001
   Video 2, Frame 2399, Value 4.1998
   Video 2, Frame 2400, Value 4.1980
   Video 2, Frame 2401, Value 4.1985
   Video 2, Frame 2402, Value 4.1988
   Video 2, Frame 2403, Value 4.1995
   Video 2, Frame 2404, Value 4.1982
   Video 2, Frame 2405, Value 4.1985
   Video 2, Frame 2406, Value 4.1976
   Video 2, Frame 2407, Value 4.1980
   Video 2, Frame 2408, Value 4.2002
   Video 2, Frame 2409, Value 4.1994
   Video 2, Frame 2410, Value 4.1986
   Video 2, Frame 2411, Value 4.1985
   Video 2, Frame 2412, Value 4.1988
   Video 2, Frame 2413, Value 4.1993
   Video 2, Frame 2414, Value 4.2000
   Video 2, Frame 2415, Value 4.1995
   Video 2, Frame 2416, Value 4.2002
   Video 2, Frame 2417, Value 4.2003
   Video 2, Frame 2418, Value 4.2011
   Video 2, Frame 2419, Value 4.2006
   Video 2, Frame 2420, Value 4.1997
   Video 2, Frame 2421, Value 4.1994
   Video 2, Frame 2422, Value 4.1985
   Video 2, Frame 2423, Value 4.1994
   Video 2, Frame 2424, Value 4.1989
   Video 2, Frame 2425, Value 4.1992
   Video 2, Frame 2426, Value 4.1988
   Video 2, Frame 2427, Value 4.1995
   Video 2, Frame 2428, Value 4.1990
   Video 2, Frame 2429, Value 4.1990
   Video 2, Frame 2430, Value 4.1980
   Video 2, Frame 2431, Value 4.1977
   Video 2, Frame 2432, Value 4.1991
   Video 2, Frame 2433, Value 4.1995
   Video 2, Frame 2434, Value 4.1999
   Video 2, Frame 2435, Value 4.1995
   Video 2, Frame 2436, Value 4.2000
   Video 2, Frame 2437, Value 4.2001
   Video 2, Frame 2438, Value 4.1993
   Video 2, Frame 2439, Value 4.1992
   Video 2, Frame 2440, Value 4.1996
   Video 2, Frame 2441, Value 4.1991
   Video 2, Frame 2442, Value 4.1999
   Video 2, Frame 2443, Value 4.1994
   Video 2, Frame 2444, Value 4.1991
   Video 2, Frame 2445, Value 4.1994
   Video 2, Frame 2446, Value 4.1985
   Video 2, Frame 2447, Value 4.1982
   Video 2, Frame 2448, Value 4.1982
   Video 2, Frame 2449, Value 4.1986
   Video 2, Frame 2450, Value 4.1972
   Video 2, Frame 2451, Value 4.1974
   Video 2, Frame 2452, Value 4.1970
   Video 2, Frame 2453, Value 4.1976
   Video 2, Frame 2454, Value 4.1973
   Video 2, Frame 2455, Value 4.1975
   Video 2, Frame 2456, Value 4.1968
   Video 2, Frame 2457, Value 4.1979
   Video 2, Frame 2458, Value 4.1979
   Video 2, Frame 2459, Value 4.1986
   Video 2, Frame 2460, Value 4.1976
   Video 2, Frame 2461, Value 4.1984
   Video 2, Frame 2462, Value 4.1972
   Video 2, Frame 2463, Value 4.1974
   Video 2, Frame 2464, Value 4.1982
   Video 2, Frame 2465, Value 4.1988
   Video 2, Frame 2466, Value 4.1986
   Video 2, Frame 2467, Value 4.1985
   Video 2, Frame 2468, Value 4.1988
   Video 2, Frame 2469, Value 4.1993
   Video 2, Frame 2470, Value 4.1978
   Video 2, Frame 2471, Value 4.1979
   Video 2, Frame 2472, Value 4.1985
   Video 2, Frame 2473, Value 4.1983
   Video 2, Frame 2474, Value 4.1984
   Video 2, Frame 2475, Value 4.1986
   Video 2, Frame 2476, Value 4.1989
   Video 2, Frame 2477, Value 4.1996
   Video 2, Frame 2478, Value 4.1990
   Video 2, Frame 2479, Value 4.1991
   Video 2, Frame 2480, Value 4.2000
   Video 2, Frame 2481, Value 4.1998
   Video 2, Frame 2482, Value 4.2008
   Video 2, Frame 2483, Value 4.2003
   Video 2, Frame 2484, Value 4.2009
   Video 2, Frame 2485, Value 4.2009
   Video 2, Frame 2486, Value 4.1998
   Video 2, Frame 2487, Value 4.2005
   Video 2, Frame 2488, Value 4.1981
   Video 2, Frame 2489, Value 4.1991
   Video 2, Frame 2490, Value 4.1985
   Video 2, Frame 2491, Value 4.1981
   Video 2, Frame 2492, Value 4.1984
   Video 2, Frame 2493, Value 4.1983
   Video 2, Frame 2494, Value 4.1983
   Video 2, Frame 2495, Value 4.1977
   Video 2, Frame 2496, Value 4.1973
   Video 2, Frame 2497, Value 4.1979
   Video 2, Frame 2498, Value 4.1978
   Video 2, Frame 2499, Value 4.1978
   Video 2, Frame 2500, Value 4.1989
   Video 2, Frame 2501, Value 4.1991
   Video 2, Frame 2502, Value 4.1987
   Video 2, Frame 2503, Value 4.1987
   Video 2, Frame 2504, Value 4.1993
   Video 2, Frame 2505, Value 4.1993
   Video 2, Frame 2506, Value 4.1990
   Video 2, Frame 2507, Value 4.1989
   Video 2, Frame 2508, Value 4.1981
   Video 2, Frame 2509, Value 4.1989
   Video 2, Frame 2510, Value 4.1986
   Video 2, Frame 2511, Value 4.1986
   Video 2, Frame 2512, Value 4.1998
   Video 2, Frame 2513, Value 4.2001
   Video 2, Frame 2514, Value 4.1988
   Video 2, Frame 2515, Value 4.1989
   Video 2, Frame 2516, Value 4.1983
   Video 2, Frame 2517, Value 4.1995
   Video 2, Frame 2518, Value 4.1975
   Video 2, Frame 2519, Value 4.1979
   Video 2, Frame 2520, Value 4.1967
   Video 2, Frame 2521, Value 4.1973
   Video 2, Frame 2522, Value 4.1968
   Video 2, Frame 2523, Value 4.1970
   Video 2, Frame 2524, Value 4.1965
   Video 2, Frame 2525, Value 4.1977
   Video 2, Frame 2526, Value 4.1969
   Video 2, Frame 2527, Value 4.1967
   Video 2, Frame 2528, Value 4.1984
   Video 2, Frame 2529, Value 4.1990
   Video 2, Frame 2530, Value 4.2000
   Video 2, Frame 2531, Value 4.2003
   Video 2, Frame 2532, Value 4.1993
   Video 2, Frame 2533, Value 4.1995
   Video 2, Frame 2534, Value 4.1988
   Video 2, Frame 2535, Value 4.1989
   Video 2, Frame 2536, Value 4.2003
   Video 2, Frame 2537, Value 4.1993
   Video 2, Frame 2538, Value 4.1984
   Video 2, Frame 2539, Value 4.1987
   Video 2, Frame 2540, Value 4.1974
   Video 2, Frame 2541, Value 4.1978
   Video 2, Frame 2542, Value 4.1977
   Video 2, Frame 2543, Value 4.1982
